index,name,score,mean,variance,unique_values,edges,min_stage_length
1063,channel-11 amplitude-silhouette-2-1 norm-2,0.1754621434512138,8.474011462318032e-10,1.2661356735961033e-18,1046,"[0, 55, 260, 450, 584, 1046]",55.0
1064,channel-11 amplitude-silhouette-2-2 dim-1,0.1950403701899077,1.8309470746945638e-09,1.021336854640128e-17,1046,"[0, 55, 250, 488, 675, 1046]",55.0
1065,channel-11 amplitude-silhouette-2-2 dim-2,0.0253768729308776,1.9878785189991812e-10,7.037099520096985e-20,1001,"[0, 168, 398, 612, 857, 1046]",168.0
1066,channel-11 amplitude-silhouette-2-2 norm-1,0.1486195240422776,2.029734926594482e-09,1.0514999116229424e-17,1046,"[0, 55, 253, 524, 656, 1046]",55.0
1067,channel-11 amplitude-silhouette-2-2 norm-2,0.1953080784098374,1.8633297909161246e-09,1.0203548768062813e-17,1046,"[0, 55, 250, 488, 675, 1046]",55.0
1068,channel-11 life all max,0.1571914156379684,5.1211982277181855e-06,8.598738080812324e-12,1046,"[0, 55, 250, 546, 664, 1046]",55.0
1069,channel-11 life all mean,0.2020579725698573,8.208244608296083e-07,5.69372286826475e-14,1046,"[0, 216, 552, 664, 841, 1046]",112.0
1070,channel-11 life all std,0.1886135736494711,9.08603118915279e-07,1.617232766182834e-13,1046,"[0, 55, 285, 488, 641, 1046]",55.0
1071,channel-11 life all sum,0.2162088242555244,6.485320134062417e-05,8.872476314359891e-10,1046,"[0, 182, 276, 652, 863, 1046]",94.0
1072,channel-11 life all norm-1,0.2162088242555244,6.485320134062417e-05,8.872476314359891e-10,1046,"[0, 182, 276, 652, 863, 1046]",94.0
1073,channel-11 life all norm-2,0.2162944049956925,1.0704955344381974e-05,1.491679646828776e-11,1046,"[0, 55, 216, 552, 664, 1046]",55.0
1074,channel-11 life dim-1 max,0.1571914156379684,5.1211982277181855e-06,8.598738080812324e-12,1046,"[0, 55, 250, 546, 664, 1046]",55.0
1075,channel-11 life dim-1 mean,0.1935768045624999,8.862440933395733e-07,7.313168424167737e-14,1046,"[0, 216, 487, 664, 834, 1046]",170.0
1076,channel-11 life dim-1 std,0.1993576232200904,9.416195490174136e-07,1.8056859071565999e-13,1046,"[0, 55, 285, 488, 686, 1046]",55.0
1077,channel-11 life dim-1 sum,0.1682082067313872,5.996013235563757e-05,6.189297829629863e-10,1046,"[0, 182, 276, 603, 859, 1046]",94.0
1078,channel-11 life dim-1 norm-1,0.1682082067313872,5.996013235563757e-05,6.189297829629863e-10,1046,"[0, 182, 276, 603, 859, 1046]",94.0
1079,channel-11 life dim-1 norm-2,0.2096981768943812,1.0543822605218626e-05,1.4258642613595199e-11,1046,"[0, 55, 216, 552, 664, 1046]",55.0
1080,channel-11 life dim-2 max,0.1024597727443357,1.0056662190271122e-06,4.838310608028809e-13,1042,"[0, 53, 263, 424, 710, 1046]",53.0
1081,channel-11 life dim-2 mean,0.0897081669734079,3.9972134972265283e-07,5.0259265570061976e-14,1042,"[0, 53, 227, 424, 667, 1046]",53.0
1082,channel-11 life dim-2 std,0.0455712023984203,2.810834542618594e-07,4.9923449664750575e-14,1023,"[0, 107, 381, 627, 894, 1046]",107.0
1083,channel-11 life dim-2 sum,0.2177624743880309,4.8930689849865926e-06,3.273347028113009e-11,1041,"[0, 131, 182, 233, 291, 1046]",51.0
1084,channel-11 life dim-2 norm-1,0.2177624743880309,4.8930689849865926e-06,3.273347028113009e-11,1041,"[0, 131, 182, 233, 291, 1046]",51.0
1085,channel-11 life dim-2 norm-2,0.1422796713980551,1.597429342753153e-06,1.531081683529908e-12,1042,"[0, 203, 293, 420, 658, 1046]",90.0
1086,channel-11 bd2 all max,0.2093382501127464,1.256757822130457e-05,3.168792209262899e-11,1046,"[0, 55, 241, 546, 686, 1046]",55.0
1087,channel-11 bd2 all mean,0.3007310020023067,6.805407318932259e-06,7.44126307388105e-12,1046,"[0, 52, 275, 487, 659, 1046]",52.0
1088,channel-11 bd2 all std,0.1632977611850872,1.8068458670263936e-06,8.466731705582508e-13,1046,"[0, 55, 365, 487, 654, 1046]",55.0
1089,channel-11 bd2 all sum,0.3228841230387931,0.0005677489591989,1.4216351349466505e-07,1046,"[0, 182, 285, 667, 838, 1046]",103.0
1090,channel-11 bd2 all norm-1,0.3228841230387931,0.0005677489591989,1.4216351349466505e-07,1046,"[0, 182, 285, 667, 838, 1046]",103.0
1091,channel-11 bd2 all norm-2,0.3660687438295313,6.368335165776e-05,1.059502128613255e-09,1046,"[0, 183, 287, 553, 681, 1046]",104.0
1092,channel-11 bd2 dim-1 max,0.1862158753268718,1.1307469653803548e-05,2.780920873476757e-11,1046,"[0, 55, 228, 571, 910, 1046]",55.0
1093,channel-11 bd2 dim-1 mean,0.3314451441582156,6.509680162611177e-06,6.629345489979905e-12,1046,"[0, 52, 275, 552, 659, 1046]",52.0
1094,channel-11 bd2 dim-1 std,0.1421500945988556,1.584544660444911e-06,7.606500251815946e-13,1046,"[0, 58, 323, 505, 661, 1046]",58.0
1095,channel-11 bd2 dim-1 sum,0.2820902262580954,0.000455138345327,6.618831220014142e-08,1046,"[0, 53, 197, 285, 667, 1046]",53.0
1096,channel-11 bd2 dim-1 norm-1,0.2820902262580954,0.000455138345327,6.618831220014142e-08,1046,"[0, 53, 197, 285, 667, 1046]",53.0
1097,channel-11 bd2 dim-1 norm-2,0.353431066998066,5.5764101814455016e-05,6.80418953990907e-10,1046,"[0, 181, 276, 526, 664, 1046]",95.0
1098,channel-11 bd2 dim-2 max,0.1850406241812643,1.1771010751038915e-05,2.6414316864978788e-11,1042,"[0, 52, 275, 561, 976, 1046]",52.0
1099,channel-11 bd2 dim-2 mean,0.1766235904503447,8.988006722737441e-06,1.147173236359004e-11,1042,"[0, 61, 275, 552, 667, 1046]",61.0
1100,channel-11 bd2 dim-2 std,0.0377691510970757,1.6451276442548329e-06,1.515909422804719e-12,1023,"[0, 52, 210, 524, 672, 1046]",52.0
1101,channel-11 bd2 dim-2 sum,0.2236182265634659,0.0001126106138719,1.6400850490956202e-08,1042,"[0, 156, 190, 231, 290, 1046]",34.0
1102,channel-11 bd2 dim-2 norm-1,0.2236182265634659,0.0001126106138719,1.6400850490956202e-08,1042,"[0, 156, 190, 231, 290, 1046]",34.0
1103,channel-11 bd2 dim-2 norm-2,0.2229686993886401,2.979064442932988e-05,4.3759084097206575e-10,1042,"[0, 156, 231, 290, 331, 1046]",41.0
1104,channel-12 entropy dim-1,0.199386422652103,-0.369823627164571,0.0032084769141204,1046,"[0, 217, 284, 340, 479, 1046]",56.0
1105,channel-12 entropy dim-2,0.1199060666065751,-0.1758628288157962,0.0052839910960665,1031,"[0, 155, 310, 599, 933, 1046]",113.0
1106,channel-12 numberofpoints dim-1,0.1389944007676757,66.35372848948374,374.89485211377126,94,"[0, 101, 285, 330, 490, 1046]",45.0
1107,channel-12 numberofpoints dim-2,0.1301258184361565,13.980879541108989,102.35561491944684,50,"[0, 114, 241, 284, 349, 1046]",43.0
1108,channel-12 amplitude-bottleneck dim-1,0.0744594548987204,1.7678568590792083e-06,1.083822211848643e-12,1046,"[0, 308, 501, 660, 963, 1046]",83.0
1109,channel-12 amplitude-bottleneck dim-2,0.1479919639573783,3.481608637421528e-07,5.4071453462701947e-14,1044,"[0, 125, 195, 286, 444, 1046]",70.0
1110,channel-12 amplitude-bottleneck norm-1,0.0293895055105335,2.1160177228213614e-06,1.1021136266082177e-12,1046,"[0, 226, 480, 654, 957, 1046]",89.0
1111,channel-12 amplitude-bottleneck norm-2,0.0890251010585926,1.823469050112281e-06,1.0593130249338498e-12,1046,"[0, 325, 492, 659, 952, 1046]",94.0
1112,channel-12 amplitude-wasserstein-1 dim-1,0.2525291993885033,2.1268736165770823e-05,1.3615792810546635e-10,1046,"[0, 54, 214, 311, 563, 1046]",54.0
1113,channel-12 amplitude-wasserstein-1 dim-2,0.1915341135405546,2.3150586542734115e-06,6.747737976700313e-12,1044,"[0, 173, 237, 287, 331, 1046]",44.0
1114,channel-12 amplitude-wasserstein-1 norm-1,0.2494547091857355,2.358379482004424e-05,1.9648913614327686e-10,1046,"[0, 54, 185, 276, 323, 1046]",47.0
1115,channel-12 amplitude-wasserstein-1 norm-2,0.2500291186665093,2.143491389808513e-05,1.4116710482128188e-10,1046,"[0, 54, 210, 274, 311, 1046]",37.0
1116,channel-12 amplitude-wasserstein-2 dim-1,0.1568549273843069,3.685345731723235e-06,2.282690724396395e-12,1046,"[0, 214, 447, 682, 985, 1046]",61.0
1117,channel-12 amplitude-wasserstein-2 dim-2,0.21773865387784,6.424096324542369e-07,2.71935777950869e-13,1044,"[0, 125, 206, 286, 316, 1046]",30.0
1118,channel-12 amplitude-wasserstein-2 norm-1,0.2010074351660432,4.327755364177471e-06,3.419362291664903e-12,1046,"[0, 202, 288, 541, 985, 1046]",61.0
1119,channel-12 amplitude-wasserstein-2 norm-2,0.1429808619277246,3.7590505461220783e-06,2.4184986508978442e-12,1046,"[0, 214, 526, 682, 985, 1046]",61.0
1120,channel-12 amplitude-betti-1 dim-1,0.2291903438212893,4.263341839034026e-05,5.678401629671053e-10,103,"[0, 54, 151, 210, 280, 1046]",54.0
1121,channel-12 amplitude-betti-1 dim-2,0.1877098536125954,4.6001153045296605e-06,2.7740656522652293e-11,44,"[0, 126, 184, 281, 347, 1046]",58.0
1122,channel-12 amplitude-betti-1 norm-1,0.2427313732860325,4.723353369486992e-05,8.101658034563265e-10,532,"[0, 55, 144, 209, 290, 1046]",55.0
1123,channel-12 amplitude-betti-1 norm-2,0.234808172461547,4.297497701461262e-05,5.874938632283022e-10,532,"[0, 54, 133, 202, 287, 1046]",54.0
1124,channel-12 amplitude-betti-2 dim-1,0.1309515449929597,0.021633069738213,0.0001018162584756,645,"[0, 110, 196, 273, 334, 1046]",61.0
1125,channel-12 amplitude-betti-2 dim-2,0.152974079800062,0.0030992479148989,8.473176136123864e-06,162,"[0, 125, 177, 285, 349, 1046]",52.0
1126,channel-12 amplitude-betti-2 norm-1,0.1170388480369846,0.024732317653112,0.0001589314749806,985,"[0, 177, 249, 280, 339, 1046]",31.0
1127,channel-12 amplitude-betti-2 norm-2,0.1296475917057181,0.0219185570892188,0.0001074586273581,985,"[0, 126, 183, 269, 333, 1046]",57.0
1128,channel-12 amplitude-landscape-1-1 dim-1,0.2937038667656005,6.089142420787658e-12,8.528954844733538e-23,1046,"[0, 419, 447, 526, 681, 1046]",28.0
1129,channel-12 amplitude-landscape-1-1 dim-2,0.2343532853216418,3.8967809250692073e-13,3.052077381420656e-25,984,"[0, 53, 206, 275, 316, 1046]",41.0
1130,channel-12 amplitude-landscape-1-1 norm-1,0.3008767454382679,6.478820513294578e-12,8.592718038274728e-23,1046,"[0, 55, 419, 526, 985, 1046]",55.0
1131,channel-12 amplitude-landscape-1-1 norm-2,0.293294895658406,6.1277219936321706e-12,8.527497807543924e-23,1046,"[0, 419, 447, 526, 681, 1046]",28.0
1132,channel-12 amplitude-landscape-1-2 dim-1,0.2189205680487441,8.770497895925102e-12,1.1876417269221452e-22,1046,"[0, 127, 433, 556, 964, 1046]",82.0
1133,channel-12 amplitude-landscape-1-2 dim-2,0.2331868677308899,5.295945595973107e-13,6.3762409929618285e-25,984,"[0, 125, 206, 270, 330, 1046]",60.0
1134,channel-12 amplitude-landscape-1-2 norm-1,0.1060251362930209,9.300092455522412e-12,1.2104404621731495e-22,1046,"[0, 210, 447, 691, 985, 1046]",61.0
1135,channel-12 amplitude-landscape-1-2 norm-2,0.0774209151046624,8.816602823221149e-12,1.1887090764685761e-22,1046,"[0, 55, 447, 686, 985, 1046]",55.0
1136,channel-12 amplitude-landscape-2-1 dim-1,0.1848873025979459,2.5096873558346907e-09,5.6879172079424024e-18,1046,"[0, 419, 526, 681, 985, 1046]",61.0
1137,channel-12 amplitude-landscape-2-1 dim-2,0.1543927029512737,2.5117117479730563e-10,7.809163355766822e-20,984,"[0, 204, 282, 322, 451, 1046]",40.0
1138,channel-12 amplitude-landscape-2-1 norm-1,0.0551230678974482,2.760858530631996e-09,5.769107625688874e-18,1046,"[0, 162, 447, 696, 985, 1046]",61.0
1139,channel-12 amplitude-landscape-2-1 norm-2,0.1307098732840478,2.540231653810313e-09,5.674762335812733e-18,1046,"[0, 54, 414, 517, 732, 1046]",54.0
1140,channel-12 amplitude-landscape-2-2 dim-1,0.0322774724007845,2.8743891725697804e-09,6.276321612994703e-18,1046,"[0, 55, 447, 683, 985, 1046]",55.0
1141,channel-12 amplitude-landscape-2-2 dim-2,0.1976092058812397,2.780771971835518e-10,1.0182680879290638e-19,984,"[0, 125, 206, 282, 316, 1046]",34.0
1142,channel-12 amplitude-landscape-2-2 norm-1,0.086489354971192,3.152466369753332e-09,6.445210935302992e-18,1046,"[0, 210, 447, 683, 985, 1046]",61.0
1143,channel-12 amplitude-landscape-2-2 norm-2,0.0376817361605694,2.9057500949881547e-09,6.274105382711202e-18,1046,"[0, 55, 447, 683, 985, 1046]",55.0
1144,channel-12 amplitude-silhouette-1-1 dim-1,0.1601311412190855,1.1993552751469382e-12,1.1835463065985977e-23,1046,"[0, 286, 446, 526, 681, 1046]",80.0
1145,channel-12 amplitude-silhouette-1-1 dim-2,0.1507182164479338,6.573234040027236e-14,6.875280725930134e-27,984,"[0, 183, 206, 286, 814, 1046]",23.0
1146,channel-12 amplitude-silhouette-1-1 norm-1,0.1977365402040164,1.2650876155472106e-12,1.1827569905968164e-23,1046,"[0, 81, 286, 430, 527, 1046]",81.0
1147,channel-12 amplitude-silhouette-1-1 norm-2,0.3766019972027355,1.2078943405581965e-12,1.1826087889546744e-23,1046,"[0, 286, 419, 447, 526, 1046]",28.0
1148,channel-12 amplitude-silhouette-1-2 dim-1,0.1584153348226761,2.450830524394929e-12,4.3657022126738737e-23,1046,"[0, 285, 432, 524, 681, 1046]",92.0
1149,channel-12 amplitude-silhouette-1-2 dim-2,0.13879429690624,9.836181804781577e-14,1.8098866736936262e-26,984,"[0, 112, 204, 231, 286, 1046]",27.0
1150,channel-12 amplitude-silhouette-1-2 norm-1,0.3066213370629669,2.5491923424427443e-12,4.358447151388687e-23,1046,"[0, 286, 446, 526, 985, 1046]",61.0
1151,channel-12 amplitude-silhouette-1-2 norm-2,0.1563887042112648,2.4641932401930025e-12,4.361906438361314e-23,1046,"[0, 286, 446, 526, 681, 1046]",80.0
1152,channel-12 amplitude-silhouette-2-1 dim-1,0.255746191536338,5.045905362165333e-10,7.7825866817309885e-19,1046,"[0, 286, 432, 541, 985, 1046]",61.0
1153,channel-12 amplitude-silhouette-2-1 dim-2,0.0710488245607341,5.253824802375306e-11,3.174253949754519e-21,984,"[0, 206, 286, 386, 705, 1046]",80.0
1154,channel-12 amplitude-silhouette-2-1 norm-1,0.1539647677368275,5.571287842402866e-10,7.7920334972643325e-19,1046,"[0, 282, 438, 529, 736, 1046]",91.0
1155,channel-12 amplitude-silhouette-2-1 norm-2,0.2472101298762735,5.136017531030615e-10,7.750118994319895e-19,1046,"[0, 286, 446, 541, 985, 1046]",61.0
1156,channel-12 amplitude-silhouette-2-2 dim-1,0.1302823261982579,1.0625038376459767e-09,3.2806304693754134e-18,1046,"[0, 286, 419, 671, 985, 1046]",61.0
1157,channel-12 amplitude-silhouette-2-2 dim-2,0.1125600971435201,8.207799570317005e-11,9.204818939789648e-21,984,"[0, 99, 197, 290, 713, 1046]",93.0
1158,channel-12 amplitude-silhouette-2-2 norm-1,0.1402714151520792,1.1445818333491462e-09,3.26735292998826e-18,1046,"[0, 286, 447, 681, 985, 1046]",61.0
1159,channel-12 amplitude-silhouette-2-2 norm-2,0.1474980899898261,1.077002097350819e-09,3.265529736342853e-18,1046,"[0, 286, 446, 526, 681, 1046]",80.0
1160,channel-12 life all max,0.075477423283632,3.5358750452155054e-06,4.334815015115776e-12,1046,"[0, 309, 500, 659, 963, 1046]",83.0
1161,channel-12 life all mean,0.1488771279150521,5.78925740204947e-07,4.4958171831332046e-14,1046,"[0, 198, 485, 701, 985, 1046]",61.0
1162,channel-12 life all std,0.0628156154222532,6.392565310553042e-07,1.3437831706841996e-13,1046,"[0, 286, 526, 682, 985, 1046]",61.0
1163,channel-12 life all sum,0.2494547091857355,4.716758964008848e-05,7.859565445731079e-10,1046,"[0, 54, 185, 276, 323, 1046]",47.0
1164,channel-12 life all norm-1,0.2494547091857355,4.716758964008848e-05,7.859565445731079e-10,1046,"[0, 54, 185, 276, 323, 1046]",47.0
1165,channel-12 life all norm-2,0.1429808619277246,7.518101092244157e-06,9.673994603591374e-12,1046,"[0, 214, 526, 682, 985, 1046]",61.0
1166,channel-12 life dim-1 max,0.0744594548987204,3.535713718158417e-06,4.335288847394571e-12,1046,"[0, 308, 501, 660, 963, 1046]",83.0
1167,channel-12 life dim-1 mean,0.15688147863631,6.342860294022325e-07,5.778070239022873e-14,1046,"[0, 214, 485, 682, 985, 1046]",61.0
1168,channel-12 life dim-1 std,0.1007338997123513,6.699028115859724e-07,1.487488032703169e-13,1046,"[0, 286, 472, 686, 985, 1046]",61.0
1169,channel-12 life dim-1 sum,0.2525291993885033,4.253747233154165e-05,5.446317124218655e-10,1046,"[0, 54, 214, 311, 563, 1046]",54.0
1170,channel-12 life dim-1 norm-1,0.2525291993885033,4.253747233154165e-05,5.446317124218655e-10,1046,"[0, 54, 214, 311, 563, 1046]",54.0
1171,channel-12 life dim-1 norm-2,0.1568549273843069,7.37069146344647e-06,9.130762897585579e-12,1046,"[0, 214, 447, 682, 985, 1046]",61.0
1172,channel-12 life dim-2 max,0.1479919639573783,6.963217274843055e-07,2.1628581385080779e-13,1044,"[0, 125, 195, 286, 444, 1046]",70.0
1173,channel-12 life dim-2 mean,0.1505061827088418,2.758444174801068e-07,1.4726681030730807e-14,1044,"[0, 55, 195, 286, 576, 1046]",55.0
1174,channel-12 life dim-2 std,0.1203549889984351,1.7539391196169705e-07,1.3302041161023016e-14,1031,"[0, 203, 286, 414, 835, 1046]",83.0
1175,channel-12 life dim-2 sum,0.1915341135405546,4.630117308546823e-06,2.699095190680125e-11,1044,"[0, 173, 237, 287, 331, 1046]",44.0
1176,channel-12 life dim-2 norm-1,0.1915341135405546,4.630117308546823e-06,2.699095190680125e-11,1044,"[0, 173, 237, 287, 331, 1046]",44.0
1177,channel-12 life dim-2 norm-2,0.21773865387784,1.2848192649084735e-06,1.087743111803476e-12,1044,"[0, 125, 206, 286, 316, 1046]",30.0
1178,channel-12 bd2 all max,0.2093740953810985,9.043220922760493e-06,1.5603737556221594e-11,1046,"[0, 42, 198, 298, 476, 1046]",42.0
1179,channel-12 bd2 all mean,0.306920342833397,4.928834561425037e-06,5.122498827519939e-12,1046,"[0, 42, 206, 476, 682, 1046]",42.0
1180,channel-12 bd2 all std,0.2701709440863717,1.3154203524620398e-06,3.908766753772877e-13,1046,"[0, 73, 222, 410, 476, 1046]",66.0
1181,channel-12 bd2 all sum,0.3292715160353823,0.0004383550063056,1.2695354350167021e-07,1046,"[0, 54, 144, 202, 285, 1046]",54.0
1182,channel-12 bd2 all norm-1,0.3292715160353823,0.0004383550063056,1.2695354350167021e-07,1046,"[0, 54, 144, 202, 285, 1046]",54.0
1183,channel-12 bd2 all norm-2,0.3767391449651451,4.731015961531345e-05,8.49035226027396e-10,1046,"[0, 54, 144, 210, 287, 1046]",54.0
1184,channel-12 bd2 dim-1 max,0.2191971091828415,8.367622375399028e-06,1.349033492890286e-11,1046,"[0, 54, 219, 287, 476, 1046]",54.0
1185,channel-12 bd2 dim-1 mean,0.369187912216649,4.715300772273439e-06,4.564652934690624e-12,1046,"[0, 46, 206, 288, 526, 1046]",46.0
1186,channel-12 bd2 dim-1 std,0.0840313588188311,1.198929883287619e-06,3.142500510864706e-13,1046,"[0, 82, 262, 459, 812, 1046]",82.0
1187,channel-12 bd2 dim-1 sum,0.3704117821004056,0.0003380001287555,6.105096930439601e-08,1046,"[0, 53, 166, 213, 297, 1046]",47.0
1188,channel-12 bd2 dim-1 norm-1,0.3704117821004056,0.0003380001287555,6.105096930439601e-08,1046,"[0, 53, 166, 213, 297, 1046]",47.0
1189,channel-12 bd2 dim-1 norm-2,0.4173790897479821,4.074994233827492e-05,5.489562707233086e-10,1046,"[0, 54, 210, 287, 331, 1046]",44.0
1190,channel-12 bd2 dim-2 max,0.1520333527767722,8.243271100824795e-06,1.4927444654370416e-11,1044,"[0, 55, 235, 492, 646, 1046]",55.0
1191,channel-12 bd2 dim-2 mean,0.3032899349206029,6.048278562116566e-06,7.255694869184471e-12,1044,"[0, 42, 206, 541, 985, 1046]",42.0
1192,channel-12 bd2 dim-2 std,0.0940367479542868,1.1651130045839888e-06,7.578385232277875e-13,1031,"[0, 233, 379, 472, 671, 1046]",93.0
1193,channel-12 bd2 dim-2 sum,0.265157313450013,0.0001003548775501,1.3039386797528766e-08,1044,"[0, 119, 185, 265, 327, 1046]",62.0
1194,channel-12 bd2 dim-2 norm-1,0.265157313450013,0.0001003548775501,1.3039386797528766e-08,1044,"[0, 119, 185, 265, 327, 1046]",62.0
1195,channel-12 bd2 dim-2 norm-2,0.3123954106586898,2.348791167374544e-05,3.261152540631285e-10,1044,"[0, 132, 202, 285, 316, 1046]",31.0
1196,channel-13 entropy dim-1,0.0770423356464471,-0.3587839116950004,0.0018149901838035,1046,"[0, 122, 252, 485, 792, 1046]",122.0
1197,channel-13 entropy dim-2,0.0593822796950965,-0.1491411084282704,0.0034028201386894,1015,"[0, 115, 265, 491, 781, 1046]",115.0
1198,channel-13 numberofpoints dim-1,0.0524571791492644,55.5019120458891,207.20334562288045,79,"[0, 122, 238, 439, 782, 1046]",116.0
1199,channel-13 numberofpoints dim-2,0.0921420087970684,9.88527724665392,34.70070169339561,33,"[0, 45, 265, 421, 798, 1046]",45.0
1200,channel-13 amplitude-bottleneck dim-1,0.0480029918723806,1.6922523525343694e-06,7.824815338692795e-13,1046,"[0, 124, 270, 490, 836, 1046]",124.0
1201,channel-13 amplitude-bottleneck dim-2,0.1815249855899591,3.4067589678955826e-07,4.320762759902173e-14,1038,"[0, 116, 193, 672, 984, 1046]",62.0
1202,channel-13 amplitude-bottleneck norm-1,0.0363618300650763,2.032928249323928e-06,8.52210888810865e-13,1046,"[0, 116, 270, 490, 682, 1046]",116.0
1203,channel-13 amplitude-bottleneck norm-2,0.0478115795960622,1.741037186023012e-06,7.742075520650416e-13,1046,"[0, 139, 263, 490, 836, 1046]",124.0
1204,channel-13 amplitude-wasserstein-1 dim-1,0.2080295579447859,2.031114384821947e-05,3.604604142175923e-11,1046,"[0, 210, 543, 682, 785, 1046]",103.0
1205,channel-13 amplitude-wasserstein-1 dim-2,0.0617316775145663,1.4261449506579517e-06,9.578473835405949e-13,1037,"[0, 117, 245, 508, 864, 1046]",117.0
1206,channel-13 amplitude-wasserstein-1 norm-1,0.1393415970169474,2.1737288798877423e-05,4.3574172453192757e-11,1046,"[0, 210, 543, 682, 898, 1046]",139.0
