index,name,score,mean,variance,unique_values,edges,min_stage_length
190,channel-0 bd2 dim-1 std,0.1610652321065321,2.114839084376392e-06,9.499116394351081e-13,1046,"[0, 80, 497, 652, 969, 1046]",77.0
191,channel-0 bd2 dim-1 sum,0.2028608680405422,0.000504632754631,1.5743455649988735e-08,1046,"[0, 340, 556, 682, 877, 1046]",126.0
192,channel-0 bd2 dim-1 percentile-25,0.1874565038585291,6.738549877210552e-06,1.6880802322208644e-12,1046,"[0, 343, 690, 855, 979, 1046]",67.0
193,channel-0 bd2 dim-1 median,0.0270883947152586,7.844408798049904e-06,2.44796570979064e-12,1046,"[0, 202, 404, 714, 856, 1046]",142.0
194,channel-0 bd2 dim-1 percentile-75,0.0679778284258591,9.2486605768792e-06,4.325101666380859e-12,1046,"[0, 85, 346, 640, 976, 1046]",70.0
195,channel-0 bd2 dim-1 kurtosis,0.0360039667533138,1.520269130987455,12.738366493671812,1046,"[0, 336, 563, 692, 791, 1046]",99.0
196,channel-0 bd2 dim-1 skew,-0.0010025991148791,0.862153179388443,0.7137617693781204,1046,"[0, 91, 359, 576, 759, 1046]",91.0
197,channel-0 bd2 dim-1 norm-1,0.2028608680405422,0.000504632754631,1.5743455649988735e-08,1046,"[0, 340, 556, 682, 877, 1046]",126.0
198,channel-0 bd2 dim-1 norm-2,0.2181296511339564,6.604579621348762e-05,1.6962870934034278e-10,1046,"[0, 332, 682, 855, 977, 1046]",69.0
199,channel-0 bd2 dim-2 max,0.184015745053881,1.5377086548832342e-05,3.5774726189272926e-11,1043,"[0, 45, 559, 639, 958, 1046]",45.0
200,channel-0 bd2 dim-2 mean,0.0399040131850665,1.1518815734377492e-05,1.3295152472476136e-11,1043,"[0, 86, 392, 639, 958, 1046]",86.0
201,channel-0 bd2 dim-2 std,0.1759738492532136,2.412541487428445e-06,4.532851550225219e-12,1024,"[0, 51, 559, 631, 916, 1046]",51.0
202,channel-0 bd2 dim-2 sum,0.063806477826068,9.018546781368688e-05,2.428327028652759e-09,1043,"[0, 150, 449, 696, 741, 1046]",45.0
203,channel-0 bd2 dim-2 percentile-25,0.0551322545567616,9.929433298426011e-06,9.71828262186166e-12,1043,"[0, 86, 718, 888, 979, 1046]",67.0
204,channel-0 bd2 dim-2 median,-0.0122097023837007,1.1246528995439042e-05,1.4626422314376727e-11,1043,"[0, 81, 364, 682, 902, 1046]",81.0
205,channel-0 bd2 dim-2 percentile-75,0.0326867517284406,1.283513213782222e-05,2.2371862005425505e-11,1043,"[0, 75, 614, 854, 958, 1046]",75.0
206,channel-0 bd2 dim-2 kurtosis,-0.0019891519810511,-0.5486687571556214,1.7517759938048112,949,"[0, 167, 479, 630, 931, 1046]",115.0
207,channel-0 bd2 dim-2 skew,0.0037858104418894,0.2804139056934163,0.5945147625815518,985,"[0, 117, 328, 609, 885, 1046]",117.0
208,channel-0 bd2 dim-2 norm-1,0.063806477826068,9.018546781368688e-05,2.428327028652759e-09,1043,"[0, 150, 449, 696, 741, 1046]",45.0
209,channel-0 bd2 dim-2 norm-2,0.0732937882311578,3.183385884651026e-05,1.1487634070270275e-10,1043,"[0, 337, 548, 694, 958, 1046]",88.0
210,channel-1 betti dim-1 max,0.0291590515741506,10.421606118546846,24.65557100643138,30,"[0, 242, 488, 550, 661, 1046]",62.0
211,channel-1 betti dim-1 mean,-1.0,0.0,0.0,1,,
212,channel-1 betti dim-1 std,0.0988811462243606,1.6755016166810437,0.3951695800843174,359,"[0, 100, 390, 506, 662, 1046]",100.0
213,channel-1 betti dim-1 sum,-1.0,0.0,0.0,1,,
214,channel-1 betti dim-1 percentile-25,-1.0,0.0,0.0,1,,
215,channel-1 betti dim-1 median,-1.0,0.0,0.0,1,,
216,channel-1 betti dim-1 percentile-75,-1.0,0.0,0.0,1,,
217,channel-1 betti dim-1 kurtosis,0.0344420530721975,25.82095440642618,103.28074980166429,1031,"[0, 85, 268, 488, 832, 1046]",85.0
218,channel-1 betti dim-1 skew,0.0128637663082642,1.293880875941534,3.5613446982081927,1020,"[0, 77, 312, 531, 946, 1046]",77.0
219,channel-1 betti dim-1 norm-1,0.109325989904602,40.29636711281071,126.47667578471616,35,"[0, 104, 550, 608, 662, 1046]",54.0
220,channel-1 betti dim-1 norm-2,0.0988811462243606,16.671030594494702,39.12178842834732,359,"[0, 100, 390, 506, 662, 1046]",100.0
221,channel-1 betti dim-2 max,0.0033971951323666,1.751434034416826,1.10753382674485,9,"[0, 255, 533, 706, 968, 1046]",78.0
222,channel-1 betti dim-2 mean,-1.0,0.0,0.0,1,,
223,channel-1 betti dim-2 std,0.0126283280987606,0.3312407067525869,0.0237399168407143,39,"[0, 245, 556, 676, 988, 1046]",58.0
224,channel-1 betti dim-2 sum,-1.0,0.0,0.0,1,,
225,channel-1 betti dim-2 percentile-25,-1.0,0.0,0.0,1,,
226,channel-1 betti dim-2 median,-1.0,0.0,0.0,1,,
227,channel-1 betti dim-2 percentile-75,-1.0,0.0,0.0,1,,
228,channel-1 betti dim-2 kurtosis,-0.0042441576417229,23.06947466809456,142.01123846074248,121,"[0, 65, 289, 647, 806, 1046]",65.0
229,channel-1 betti dim-2 skew,0.0038201748915222,0.0425690570189476,2.2806809817175093,129,"[0, 323, 485, 653, 917, 1046]",129.0
230,channel-1 betti dim-2 norm-1,0.0176038510103363,7.726577437858508,16.005551337059757,13,"[0, 44, 337, 613, 969, 1046]",44.0
231,channel-1 betti dim-2 norm-2,0.0126283280987606,3.295803418771419,2.350251767230717,39,"[0, 245, 556, 676, 988, 1046]",58.0
232,channel-1 landscape dim-1 max,0.1945192876378425,3.810943000749346e-06,6.242426337822017e-12,1046,"[0, 82, 536, 655, 918, 1046]",82.0
233,channel-1 landscape dim-1 mean,0.1959780322593798,2.617915826733055e-07,1.2443195150122446e-13,1046,"[0, 524, 558, 648, 659, 1046]",11.0
234,channel-1 landscape dim-1 std,0.1608848867699158,7.581004780335363e-07,4.579671465652313e-13,1046,"[0, 50, 524, 558, 659, 1046]",34.0
235,channel-1 landscape dim-1 sum,0.1959780322593798,2.617915826733056e-05,1.2443195150122455e-09,1046,"[0, 524, 558, 648, 659, 1046]",11.0
236,channel-1 landscape dim-1 percentile-25,-1.0,0.0,0.0,1,,
237,channel-1 landscape dim-1 median,-1.0,0.0,0.0,1,,
238,channel-1 landscape dim-1 percentile-75,0.3762983636437763,4.4795119674209195e-08,1.271633013197366e-13,37,"[0, 558, 575, 647, 659, 1046]",12.0
239,channel-1 landscape dim-1 kurtosis,0.0881347677217605,16.087351918321303,74.28864100299668,1046,"[0, 77, 318, 597, 855, 1046]",77.0
240,channel-1 landscape dim-1 skew,0.1326446696269705,3.948508250624741,0.9430835818709912,1046,"[0, 50, 506, 647, 855, 1046]",50.0
241,channel-1 landscape dim-1 norm-1,0.1959780322593798,2.617915826733056e-05,1.2443195150122455e-09,1046,"[0, 524, 558, 648, 659, 1046]",11.0
242,channel-1 landscape dim-1 norm-2,0.1612534827355148,8.04756066935905e-06,5.780137458522429e-11,1046,"[0, 50, 524, 558, 659, 1046]",34.0
243,channel-1 landscape dim-2 max,-0.0216731643766153,5.643779735389282e-07,2.6260488869603335e-13,1015,"[0, 86, 478, 682, 999, 1046]",47.0
244,channel-1 landscape dim-2 mean,0.0441603919180705,1.8318626925722556e-08,7.78518067943677e-16,1015,"[0, 86, 478, 682, 765, 1046]",83.0
245,channel-1 landscape dim-2 std,-0.0456311699150778,8.105471645823803e-08,8.221216443395477e-15,1015,"[0, 99, 531, 705, 908, 1046]",99.0
246,channel-1 landscape dim-2 sum,0.0441603919180704,1.8318626925722552e-06,7.785180679436781e-12,1015,"[0, 86, 478, 682, 765, 1046]",83.0
247,channel-1 landscape dim-2 percentile-25,-1.0,0.0,0.0,1,,
248,channel-1 landscape dim-2 median,-1.0,0.0,0.0,1,,
249,channel-1 landscape dim-2 percentile-75,-1.0,0.0,0.0,1,,
250,channel-1 landscape dim-2 kurtosis,0.0381231451172842,41.69096456854235,518.0534043500314,997,"[0, 131, 391, 563, 711, 1046]",131.0
251,channel-1 landscape dim-2 skew,0.0964493385821392,6.111126845576006,3.629640702550289,994,"[0, 245, 563, 647, 971, 1046]",75.0
252,channel-1 landscape dim-2 norm-1,0.0441603919180704,1.8318626925722552e-06,7.785180679436781e-12,1015,"[0, 86, 478, 682, 765, 1046]",83.0
253,channel-1 landscape dim-2 norm-2,0.0998953407451526,8.321498336210778e-07,8.980421744504231e-13,1015,"[0, 86, 303, 682, 765, 1046]",83.0
254,channel-1 silhouette-1 dim-1 max,0.2016143681274383,9.717235676818062e-07,9.200526082652832e-13,1046,"[0, 524, 558, 647, 659, 1046]",12.0
255,channel-1 silhouette-1 dim-1 mean,0.2317868770476999,6.671989981341525e-08,2.035943009013917e-14,1046,"[0, 524, 558, 647, 659, 1046]",12.0
256,channel-1 silhouette-1 dim-1 std,0.2006087153921977,1.9377798139341984e-07,7.181064800274248e-14,1046,"[0, 524, 558, 649, 659, 1046]",10.0
257,channel-1 silhouette-1 dim-1 sum,0.2317868770476999,6.671989981341523e-06,2.0359430090139184e-10,1046,"[0, 524, 558, 647, 659, 1046]",12.0
258,channel-1 silhouette-1 dim-1 percentile-25,-1.0,0.0,0.0,1,,
259,channel-1 silhouette-1 dim-1 median,-1.0,0.0,0.0,1,,
260,channel-1 silhouette-1 dim-1 percentile-75,0.421376154722677,1.4803536078366491e-08,3.074334648271309e-14,37,"[0, 558, 566, 575, 647, 1046]",8.0
261,channel-1 silhouette-1 dim-1 kurtosis,0.1203315207817612,21.857901477126067,193.41799964215912,1046,"[0, 50, 519, 700, 893, 1046]",50.0
262,channel-1 silhouette-1 dim-1 skew,0.1450481092965396,4.507544701065353,1.7824279012170152,1046,"[0, 50, 537, 659, 856, 1046]",50.0
263,channel-1 silhouette-1 dim-1 norm-1,0.2317868770476999,6.671989981341523e-06,2.0359430090139184e-10,1046,"[0, 524, 558, 647, 659, 1046]",12.0
264,channel-1 silhouette-1 dim-1 norm-2,0.2265551478508101,2.0595677150782748e-06,9.175293867211764e-12,1046,"[0, 524, 558, 648, 659, 1046]",11.0
265,channel-1 silhouette-1 dim-2 max,-0.0467078199812205,2.388234521612914e-07,1.1300352333265445e-13,1015,"[0, 86, 461, 682, 999, 1046]",47.0
266,channel-1 silhouette-1 dim-2 mean,-0.0395880492451355,7.146177853758924e-09,2.9241618017881753e-16,1015,"[0, 86, 555, 719, 999, 1046]",47.0
267,channel-1 silhouette-1 dim-2 std,-0.0799665664305198,3.339897498438269e-08,3.500806648967977e-15,1015,"[0, 94, 544, 718, 912, 1046]",94.0
268,channel-1 silhouette-1 dim-2 sum,-0.0395880492451355,7.146177853758924e-07,2.924161801788174e-12,1015,"[0, 86, 555, 719, 999, 1046]",47.0
269,channel-1 silhouette-1 dim-2 percentile-25,-1.0,0.0,0.0,1,,
270,channel-1 silhouette-1 dim-2 median,-1.0,0.0,0.0,1,,
271,channel-1 silhouette-1 dim-2 percentile-75,-1.0,0.0,0.0,1,,
272,channel-1 silhouette-1 dim-2 kurtosis,-0.0050139592240164,49.94569823776725,599.7379961241588,1001,"[0, 84, 381, 665, 853, 1046]",84.0
273,channel-1 silhouette-1 dim-2 skew,-0.0223557706773549,6.723854408660171,3.965086519974647,994,"[0, 71, 280, 636, 935, 1046]",71.0
274,channel-1 silhouette-1 dim-2 norm-1,-0.0395880492451355,7.146177853758924e-07,2.924161801788174e-12,1015,"[0, 86, 555, 719, 999, 1046]",47.0
275,channel-1 silhouette-1 dim-2 norm-2,-0.0960461211978609,3.420709697391869e-07,3.789653321157156e-13,1015,"[0, 86, 555, 719, 930, 1046]",86.0
276,channel-1 silhouette-2 dim-1 max,0.2189535616543451,1.8457691426208627e-06,3.993612248727241e-12,1046,"[0, 524, 558, 647, 659, 1046]",12.0
277,channel-1 silhouette-2 dim-1 mean,0.3094645895352918,1.2867844501338657e-07,7.442204195114829e-14,1046,"[0, 524, 558, 614, 654, 1046]",34.0
278,channel-1 silhouette-2 dim-1 std,0.1023634553114716,3.721238452814092e-07,2.937169716819382e-13,1046,"[0, 524, 558, 658, 701, 1046]",34.0
279,channel-1 silhouette-2 dim-1 sum,0.3094645895352919,1.2867844501338657e-05,7.442204195114811e-10,1046,"[0, 524, 558, 614, 654, 1046]",34.0
280,channel-1 silhouette-2 dim-1 percentile-25,-1.0,0.0,0.0,1,,
281,channel-1 silhouette-2 dim-1 median,-1.0,0.0,0.0,1,,
282,channel-1 silhouette-2 dim-1 percentile-75,0.4366489750754878,2.2738414482809764e-08,6.938187853201623e-14,37,"[0, 558, 566, 575, 647, 1046]",8.0
283,channel-1 silhouette-2 dim-1 kurtosis,0.1579630759452581,22.187548119232744,190.35822072981784,1046,"[0, 50, 651, 856, 952, 1046]",50.0
284,channel-1 silhouette-2 dim-1 skew,0.1465182922207285,4.551709397388566,1.7224708006415366,1046,"[0, 50, 524, 856, 952, 1046]",50.0
285,channel-1 silhouette-2 dim-1 norm-1,0.3094645895352919,1.2867844501338657e-05,7.442204195114811e-10,1046,"[0, 524, 558, 614, 654, 1046]",34.0
286,channel-1 silhouette-2 dim-1 norm-2,0.2284966927912318,3.954929485333944e-06,3.667573187995701e-11,1046,"[0, 524, 558, 647, 659, 1046]",12.0
287,channel-1 silhouette-2 dim-2 max,-0.0682990417565948,3.471618375711338e-07,2.0342801555074361e-13,1015,"[0, 93, 543, 708, 902, 1046]",93.0
288,channel-1 silhouette-2 dim-2 mean,-0.0180661557432057,9.81718140512184e-09,4.861129338874396e-16,1015,"[0, 86, 475, 717, 852, 1046]",86.0
289,channel-1 silhouette-2 dim-2 std,-0.0102721126097661,4.765744224597475e-08,6.1056449990850265e-15,1015,"[0, 86, 475, 716, 852, 1046]",86.0
290,channel-1 silhouette-2 dim-2 sum,-0.018066155743206,9.81718140512184e-07,4.861129338874391e-12,1015,"[0, 86, 475, 717, 852, 1046]",86.0
291,channel-1 silhouette-2 dim-2 percentile-25,-1.0,0.0,0.0,1,,
292,channel-1 silhouette-2 dim-2 median,-1.0,0.0,0.0,1,,
293,channel-1 silhouette-2 dim-2 percentile-75,-1.0,0.0,0.0,1,,
294,channel-1 silhouette-2 dim-2 kurtosis,0.0149155808003992,54.00484894400547,641.450670627604,998,"[0, 84, 533, 686, 788, 1046]",84.0
295,channel-1 silhouette-2 dim-2 skew,-0.0092259429748321,7.016168991176017,4.149178187405395,997,"[0, 84, 274, 607, 913, 1046]",84.0
296,channel-1 silhouette-2 dim-2 norm-1,-0.018066155743206,9.81718140512184e-07,4.861129338874391e-12,1015,"[0, 86, 475, 717, 852, 1046]",86.0
297,channel-1 silhouette-2 dim-2 norm-2,-0.010514106550076,4.873013066951315e-07,6.584734435449346e-13,1015,"[0, 86, 475, 716, 852, 1046]",86.0
298,channel-1 entropy dim-1,0.200134327374381,-0.3740720455099031,0.0016632064947118,1046,"[0, 456, 524, 556, 650, 1046]",32.0
299,channel-1 entropy dim-2,0.0272405464122479,-0.1429689545260723,0.0028082299878284,1023,"[0, 51, 336, 650, 835, 1046]",51.0
300,channel-1 numberofpoints dim-1,0.1849952513282171,53.75334608030592,155.29604142461096,70,"[0, 100, 539, 650, 1001, 1046]",45.0
301,channel-1 numberofpoints dim-2,0.0834193941505709,8.820267686424474,23.21742614837107,31,"[0, 65, 547, 650, 794, 1046]",65.0
302,channel-1 amplitude-bottleneck dim-1,0.1940317092987406,4.063433858003567e-06,6.279243966209517e-12,1046,"[0, 65, 529, 654, 916, 1046]",65.0
303,channel-1 amplitude-bottleneck dim-2,-0.0369707762409701,6.966926950265224e-07,2.687977651455667e-13,1043,"[0, 86, 555, 682, 999, 1046]",47.0
304,channel-1 amplitude-bottleneck norm-1,0.1861618916377545,4.76012655303009e-06,6.758893250494112e-12,1046,"[0, 50, 558, 659, 855, 1046]",50.0
305,channel-1 amplitude-bottleneck norm-2,0.182473610075543,4.158374572874412e-06,6.2525555811603255e-12,1046,"[0, 50, 524, 659, 909, 1046]",50.0
306,channel-1 amplitude-wasserstein-1 dim-1,0.0609615497600164,4.081676256321485e-05,1.3363261090441227e-10,1046,"[0, 199, 341, 682, 877, 1046]",142.0
307,channel-1 amplitude-wasserstein-1 dim-2,0.0417240496916617,2.3217958813198965e-06,2.226676343097649e-12,1043,"[0, 321, 547, 665, 828, 1046]",118.0
308,channel-1 amplitude-wasserstein-1 norm-1,0.0602705603830506,4.313855844453476e-05,1.5142153301389418e-10,1046,"[0, 199, 341, 682, 876, 1046]",142.0
309,channel-1 amplitude-wasserstein-1 norm-2,0.0588333877582214,4.090385971491711e-05,1.3413073739294048e-10,1046,"[0, 199, 340, 682, 876, 1046]",141.0
310,channel-1 amplitude-wasserstein-2 dim-1,0.0927109210524591,8.205725725821257e-06,8.41992213679079e-12,1046,"[0, 90, 513, 659, 863, 1046]",90.0
311,channel-1 amplitude-wasserstein-2 dim-2,0.0237963449654184,9.851785336641446e-07,3.688192983202634e-13,1043,"[0, 136, 505, 673, 834, 1046]",136.0
312,channel-1 amplitude-wasserstein-2 norm-1,0.0195373094077658,9.1909042594854e-06,9.8906497843518e-12,1046,"[0, 94, 372, 585, 907, 1046]",94.0
313,channel-1 amplitude-wasserstein-2 norm-2,0.0912658400569042,8.282676857128816e-06,8.490231563805041e-12,1046,"[0, 90, 513, 659, 876, 1046]",90.0
314,channel-1 amplitude-betti-1 dim-1,0.0562380811911202,8.154951181663713e-05,5.567202271254932e-10,116,"[0, 199, 340, 682, 877, 1046]",141.0
315,channel-1 amplitude-betti-1 dim-2,0.0448034044802852,4.643512618723337e-06,9.651919769323154e-12,30,"[0, 321, 556, 665, 971, 1046]",75.0
316,channel-1 amplitude-betti-1 norm-1,0.0561788556164541,8.619302443536047e-05,6.285417436224674e-10,723,"[0, 199, 340, 682, 876, 1046]",141.0
317,channel-1 amplitude-betti-1 norm-2,0.057158537367708,8.172941777825267e-05,5.58552027280953e-10,723,"[0, 198, 341, 682, 876, 1046]",143.0
318,channel-1 amplitude-betti-2 dim-1,0.1830617633230023,0.0314780801677599,7.66667547353987e-05,787,"[0, 199, 550, 666, 851, 1046]",116.0
319,channel-1 amplitude-betti-2 dim-2,0.0335808881543888,0.0027079619320574,2.2324740777543384e-06,83,"[0, 291, 416, 556, 650, 1046]",94.0
320,channel-1 amplitude-betti-2 norm-1,0.1762728940050334,0.0341860420998174,9.05548202358967e-05,1038,"[0, 199, 549, 666, 852, 1046]",117.0
321,channel-1 amplitude-betti-2 norm-2,0.1834006323671044,0.0316222323376478,7.713455259941803e-05,1038,"[0, 199, 550, 666, 852, 1046]",116.0
322,channel-1 amplitude-landscape-1-1 dim-1,0.1959780322593798,2.769877407857712e-11,1.3929696401887654e-21,1046,"[0, 524, 558, 648, 659, 1046]",11.0
323,channel-1 amplitude-landscape-1-1 dim-2,0.0441603919180704,1.0941424366760025e-12,2.777349825652454e-24,1015,"[0, 86, 478, 682, 765, 1046]",83.0
324,channel-1 amplitude-landscape-1-1 norm-1,0.1894863743079297,2.879291651525312e-11,1.4035684433084693e-21,1046,"[0, 524, 558, 648, 659, 1046]",11.0
325,channel-1 amplitude-landscape-1-1 norm-2,0.1954663408613062,2.7773148149889304e-11,1.3928156625702136e-21,1046,"[0, 524, 558, 648, 659, 1046]",11.0
326,channel-1 amplitude-landscape-1-2 dim-1,0.3122484371641519,4.0018807166635286e-11,1.9511824001362437e-21,1046,"[0, 200, 558, 659, 970, 1046]",76.0
327,channel-1 amplitude-landscape-1-2 dim-2,0.0385022334167765,1.2745242643495205e-12,3.4236482404308174e-24,1015,"[0, 90, 478, 682, 765, 1046]",83.0
328,channel-1 amplitude-landscape-1-2 norm-1,0.2708008119124654,4.1293331430984794e-11,1.9768478324796148e-21,1046,"[0, 90, 558, 659, 970, 1046]",76.0
329,channel-1 amplitude-landscape-1-2 norm-2,0.3119863418167302,4.007813823087112e-11,1.9514752303307264e-21,1046,"[0, 200, 558, 659, 970, 1046]",76.0
330,channel-1 amplitude-landscape-2-1 dim-1,0.1612534827355149,8.27783364031728e-09,6.115655819481738e-17,1046,"[0, 50, 524, 558, 659, 1046]",34.0
331,channel-1 amplitude-landscape-2-1 dim-2,0.0998953407451526,6.431199812717826e-10,5.363863006627859e-19,1015,"[0, 86, 303, 682, 765, 1046]",83.0
332,channel-1 amplitude-landscape-2-1 norm-1,0.2290801233897276,8.920953621589063e-09,6.254382129629481e-17,1046,"[0, 86, 524, 659, 970, 1046]",76.0
333,channel-1 amplitude-landscape-2-1 norm-2,0.3199948980803474,8.336370643440755e-09,6.113346720461176e-17,1046,"[0, 50, 558, 659, 998, 1046]",48.0
334,channel-1 amplitude-landscape-2-2 dim-1,0.2414637494167498,9.558241709350515e-09,6.593198996212276e-17,1046,"[0, 81, 539, 658, 970, 1046]",76.0
335,channel-1 amplitude-landscape-2-2 dim-2,0.0956437206246222,6.743379884480846e-10,5.664452755741938e-19,1015,"[0, 86, 303, 682, 765, 1046]",83.0
336,channel-1 amplitude-landscape-2-2 norm-1,0.2582515635329907,1.02325796977986e-08,6.790551256343182e-17,1046,"[0, 81, 558, 659, 970, 1046]",76.0
337,channel-1 amplitude-landscape-2-2 norm-2,0.1798588218256213,9.6103023690882e-09,6.595472010528486e-17,1046,"[0, 50, 538, 658, 855, 1046]",50.0
338,channel-1 amplitude-silhouette-1-1 dim-1,0.2317868770477,7.059277508487792e-12,2.2791628408102593e-22,1046,"[0, 524, 558, 647, 659, 1046]",12.0
339,channel-1 amplitude-silhouette-1-1 dim-2,-0.0395880492451352,4.2682983181740133e-13,1.0431896965252586e-24,1015,"[0, 86, 555, 719, 999, 1046]",47.0
340,channel-1 amplitude-silhouette-1-1 norm-1,0.2182513369020295,7.486107340305194e-12,2.294331494544133e-22,1046,"[0, 524, 558, 647, 659, 1046]",12.0
341,channel-1 amplitude-silhouette-1-1 norm-2,0.2283624258260967,7.1383504444255346e-12,2.2801810939133943e-22,1046,"[0, 524, 558, 647, 659, 1046]",12.0
342,channel-1 amplitude-silhouette-1-2 dim-1,0.3094645895352918,1.3614781425788912e-11,8.331272132928326e-22,1046,"[0, 524, 558, 614, 654, 1046]",34.0
343,channel-1 amplitude-silhouette-1-2 dim-2,-0.0180661557432065,5.863646236939057e-13,1.7341995359796295e-24,1015,"[0, 86, 475, 717, 852, 1046]",86.0
344,channel-1 amplitude-silhouette-1-2 norm-1,0.3034457552633035,1.4201146049482818e-11,8.346848968813613e-22,1046,"[0, 524, 558, 614, 654, 1046]",34.0
345,channel-1 amplitude-silhouette-1-2 norm-2,0.3051516324354577,1.3708442620170031e-11,8.326439905957137e-22,1046,"[0, 524, 558, 614, 655, 1046]",34.0
346,channel-1 amplitude-silhouette-2-1 dim-1,0.2265551478508101,2.118500203583328e-09,9.707890121494236e-18,1046,"[0, 524, 558, 648, 659, 1046]",11.0
347,channel-1 amplitude-silhouette-2-1 dim-2,-0.096046121197834,2.643666642279963e-10,2.26349962569842e-19,1015,"[0, 86, 555, 719, 930, 1046]",86.0
348,channel-1 amplitude-silhouette-2-1 norm-1,0.1321088118885193,2.3828668678113247e-09,1.0055101381708369e-17,1046,"[0, 521, 558, 655, 760, 1046]",37.0
349,channel-1 amplitude-silhouette-2-1 norm-2,0.2110050610438542,2.1753786712241728e-09,9.759733734510552e-18,1046,"[0, 524, 557, 648, 659, 1046]",11.0
